wiki_pacu.txt_76	none	none	none	none	none	none	0	01824339-V	none	none	none	01825237-V	1	verb.emotion	none	none	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_77	true	none	none	NNS	common	pl	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	NNS	aquarist	none	none	dispose	VB	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_78	false	Y	indef	NN	common	sg	3	04836074-N	04835724-N	04616059-N	00024264-N	00001740-N	5	noun.attribute	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	lead	VBN	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_79	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	positive	however	false	1	none	none	none	none	adv.all	however	none	none	none	none	none	none	none	none	NNP	habitattitude	none	none	recommend	VBZ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_80	none	none	none	none	none	none	0	none	none	none	none	none	0	none	positive	humanely	false	1	none	none	none	none	adv.all	humanely	none	none	none	none	noun.animal	fish	none	none	none	none	none	none	dispose	VBG	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_81	none	none	none	none	none	none	0	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	PRP	them	none	none	none	none	none	none	return	VBG	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_82	none	none	none	none	none	none	0	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	PRP	them	none	none	none	none	none	none	donate	VBG	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_83	false	Y	none	NN	common	sg	3	02512053-N	01473806-N	01471682-N	01466257-N	00001740-N	10	noun.animal	none	none	none	0	none	none	none	none	adv.all	additionally	none	none	none	none	none	none	none	none	none	none	noun.animal	fish	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_84	none	none	none	none	none	none	0	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	see	VB	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_85	none	none	none	none	none	none	0	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	note	VB	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_86	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	positive	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	NNP	=	introduce	VBN	past	true	false	past_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_87	true	Y	none	NNS	common	pl	3	07942152-N	00031264-N	00002137-N	none	00001740-N	3	noun.group	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.animal	fish	none	none	noun.group	people	none	none	blame	VBP	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_88	false	Y	def	NN	common	sg	3	14413831-N	14413644-N	13937554-N	13927383-N	00001740-N	7	noun.state	positive	also	false	1	none	none	none	none	adv.all	also	none	none	none	none	noun.communication	version	none	none	none	none	none	none	see	VB	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_89	false	Y	none	NN	common	sg	3	02512053-N	01473806-N	01471682-N	01466257-N	00001740-N	10	noun.animal	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.person	roosevelt	none	none	advise	VBD	past	false	false	sim_past	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_90	false	Y	indef	NN	common	sg	3	03532919-N	02982599-N	03323703-N	04081844-N	00001740-N	10	noun.artifact	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.artifact	hook	none	none	do	VB	future	false	false	fut	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_91	false	NO-NOUN	none	PRP	pronoun	sg	3	none	none	none	none	none	0	none	none	none	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.person	he	none	none	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_92	false	Y	indef	NN	common	sg	3	04100174-N	03563967-N	03575240-N	00021939-N	00001740-N	7	noun.artifact	none	none	false	1	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	convenience	NN	none	false	false	cond	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_93	false	NO-NOUN	none	PRP	pronoun	pl	1	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.person	we	none	none	use	VBD	past	false	false	sim_past	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_94	false	NO-NOUN	none	PRP	pronoun	pl	1	none	none	none	none	none	0	none	positive	alway	false	1	none	none	none	none	RB	alway	none	none	none	none	some	some	none	none	noun.person	we	none	none	save	VBD	past	false	false	sim_past	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_95	false	NO-NOUN	none	PRP	pronoun	pl	1	none	none	none	none	none	0	none	none	do	false	1	none	none	verb.social	do	none	none	none	none	none	none	none	none	none	none	noun.person	we	none	none	fish	VBD	past	false	false	sim_past	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_96	false	Y	def	NN	common	sg	3	09620794-N	00007846-N	00004475-N	00004258-N	00001740-N	7	noun.person	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.person	native	none	none	do	VBZ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_97	none	none	none	none	none	none	0	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.artifact	ball	none	none	none	none	none	none	knead	VBG	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_98	none	none	none	none	none	none	0	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	PRP	it	none	none	none	none	none	none	place	VBG	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_99	false	NO-NOUN	none	PRP	pronoun	unknown	1	none	none	none	none	none	0	none	none	none	none	0	none	none	JJ	possible	adv.all	though	none	none	none	none	none	none	adv.all	not	none	none	PRP	i	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_100	false	NO-NOUN	none	PRP	pronoun	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	possible	JJ	past	false	false	sim_past	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_101	none	none	none	none	none	none	0	none	none	none	none	none	0	none	none	none	none	0	none	none	none	none	adv.all	carefully	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_102	false	NO-NOUN	none	PRP	pronoun	pl	1	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.person	we	none	none	see	VBD	past	false	false	sim_past	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_103	none	none	none	none	none	none	0	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	rise	VB	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_104	none	none	none	none	none	none	0	none	none	none	none	none	0	none	none	none	false	1	none	none	none	none	none	none	none	none	none	none	noun.animal	insect	none	none	none	none	none	none	drag	VB	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_105	true	Y	none	NNS	common	pl	3	09411430-N	09448361-N	09225146-N	00002452-N	00001740-N	5	noun.object	positive	recently	false	1	none	none	none	none	adv.all	recently	none	none	none	none	none	none	none	none	noun.object	river	none	none	become	VBN	present	true	false	pres_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_106	true	Y	none	NNS	common	pl	3	09794081-N	10556518-N	10438172-N	00007846-N	00001740-N	9	noun.person	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.person	angler	none	none	go	VBP	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_107	false	Y	def	NNP	proper	sg	3	08008335-N	07950920-N	00031264-N	00002137-N	00001740-N	4	noun.group	none	none	none	0	none	none	verb.social	work	none	none	none	none	none	none	none	none	none	none	noun.group	organization	none	none	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_108	none	none	none	none	none	none	0	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.act	course	none	none	none	none	none	none	fly-fish	VBG	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_109	none	none	none	none	none	none	0	none	none	none	none	none	0	none	positive	typically	false	1	none	none	none	none	adv.all	typically	none	none	none	none	none	none	none	none	none	none	none	none	accustom	VBN	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_110	false	NO-NOUN	none	PRP	pronoun	pl	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.person	they	none	none	work	VB	none	false	false	cond	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_111	true	Y	none	NNS	common	pl	3	09794081-N	10556518-N	10438172-N	00007846-N	00001740-N	9	noun.person	none	bait-fish	false	1	none	none	VBG	bait-fish	none	none	none	none	none	none	JJR	larger	none	none	none	none	noun.person	angler	advise	VBN	present	true	false	pres_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_112	true	Y	none	NNS	common	pl	3	09794081-N	10556518-N	10438172-N	00007846-N	00001740-N	9	noun.person	positive	rather	false	1	none	none	none	none	adv.all	rather	none	none	none	none	noun.substance	leather	none	none	none	none	noun.person	angler	braid	VBD	past	false	false	sim_past	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_113	true	Y	none	NNS	common	pl	3	09623038-N	00007846-N	00004475-N	00004258-N	00001740-N	7	noun.person	positive	easily	false	1	none	none	none	none	adv.all	easily	none	none	none	none	none	none	none	none	none	none	noun.person	leader	break	VBN	present	true	false	pres_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_114	true	none	none	NNS	common	pl	3	none	none	none	none	none	0	none	positive	often	false	1	none	none	none	none	adv.all	often	none	none	none	none	none	none	none	none	NNS	pacu	none	none	nibble	VBP	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_115	true	Y	none	NNS	common	pl	3	09794081-N	10556518-N	10438172-N	00007846-N	00001740-N	9	noun.person	none	none	none	0	none	none	verb.contact	nibble	none	none	none	none	none	none	none	none	none	none	noun.person	angler	none	none	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_116	false	NO-NOUN	none	PRP	pronoun	pl	3	none	none	none	none	none	0	none	none	none	false	1	none	none	none	none	none	none	none	none	none	none	none	none	none	none	PRP	them	none	none	swim	VBP	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_117	false	Y	def	NN	common	sg	3	09794081-N	10556518-N	10438172-N	00007846-N	00001740-N	9	noun.person	positive	simply	false	1	none	none	none	none	adv.all	simply	none	none	none	none	noun.group	line	none	none	noun.person	angler	none	none	allow	VBZ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_118	false	Y	def	NN	common	sg	3	03532919-N	02982599-N	03323703-N	04081844-N	00001740-N	10	noun.artifact	none	allow	false	1	none	none	verb.social	allow	none	none	none	none	none	none	none	none	none	none	noun.artifact	hook	none	none	slide	VB	future	false	false	fut	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_119	false	Y	def	NN	common	sg	3	03532919-N	02982599-N	03323703-N	04081844-N	00001740-N	10	noun.artifact	positive	there	false	1	none	none	none	none	adv.all	there	none	none	none	none	noun.cognition	point	none	none	noun.artifact	hook	none	none	embed	VB	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_120	false	Y	none	NNP	proper	sg	3	03459914-N	04081281-N	02913152-N	04341686-N	00001740-N	8	noun.artifact	none	none	false	1	none	none	none	none	none	none	none	none	none	none	noun.food	rice	none	none	noun.artifact	grill	none	none	pacu	VBD	past	false	false	sim_past	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_121	true	Y	none	NNS	common	pl	3	03925226-N	04076846-N	03129123-N	00021939-N	00001740-N	7	noun.artifact	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	take	VBN	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_122	false	none	none	NNP	proper	sg	3	none	none	none	none	11270023-N	0	noun.person	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.person	roosevelt	none	none	write	VBD	past	false	false	sim_past	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_123	false	NO-NOUN	none	PRP	pronoun	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	PRP	them	none	none	noun.person	he	none	none	describe	VBD	past	false	false	sim_past	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_124	false	NO-NOUN	none	PRP	pronoun	sg	3	none	none	none	none	none	0	none	none	none	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.person	he	none	none	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_125	false	NO-NOUN	none	PRP	pronoun	pl	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	delicious	JJ	past	false	false	sim_past	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_126	none	none	none	none	none	none	0	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	eat	VBG	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_127	none	none	none	none	none	none	0	none	none	none	none	none	0	none	none	none	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_128	false	Y	def	NN	common	sg	3	09411430-N	09448361-N	09225146-N	00002452-N	00001740-N	5	noun.object	none	none	true	1	none	none	none	none	none	none	none	none	none	none	noun.state	crisis	none	none	noun.object	river	none	none	experience	VBG	present	false	true	pres_cont	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_129	false	Y	def	NNS	common	pl	3	10533013-N	09613191-N	00007846-N	00004475-N	00001740-N	8	noun.person	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.person	fisher	none	none	compete	VBP	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_130	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.attribute	price	none	none	NNP	pacu	none	none	bring	VBP	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_131	true	none	none	NNS	common	pl	3	00916147-N	00915722-N	00913705-N	00923444-N	00001740-N	12	noun.act	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.state	crisis	none	none	noun.act	aquaculture	none	none	relieve	VB	none	false	false	cond	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_132	true	none	none	NNS	common	pl	3	00916147-N	00915722-N	00913705-N	00923444-N	00001740-N	12	noun.act	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.state	security	none	none	noun.act	aquaculture	none	none	improve	VB	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_133	true	Y	none	NNS	common	pl	3	08110373-N	07992450-N	07941170-N	00031264-N	00001740-N	5	noun.group	positive	increasingly	false	1	none	none	none	none	adv.all	increasingly	none	none	none	none	none	none	none	none	none	none	noun.group	species	use	VBN	present	false	true	pres_cont	passive	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_134	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	NNP	pacu	consider	VBN	present	true	false	pres_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_135	false	NO-NOUN	none	PRP	pronoun	pl	3	none	none	none	none	none	0	none	positive	also	false	2	none	none	none	none	adv.all	also	none	none	none	none	noun.quantity	lot	RB	n't	noun.person	they	none	none	require	VB	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_136	false	NO-NOUN	none	PRP	pronoun	pl	3	none	none	none	none	none	0	none	positive	year-round	false	1	none	none	none	none	RB	year-round	none	none	none	none	none	none	none	none	none	none	noun.person	they	raise	VBN	none	false	false	cond	passive	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_137	false	Y	none	NNP	proper	sg	3	00636921-N	00633864-N	00575741-N	00407535-N	00001740-N	8	noun.act	none	none	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.act	research	none	none	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_138	false	none	def	NN	common	sg	3	14526182-N	14524849-N	13920835-N	00024720-N	00001740-N	6	noun.state	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	comparable	JJ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_139	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	NNP	pacu	prize	VBN	present	true	false	pres_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_140	false	none	none	NN	common	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	NN	pacu	cook	VBN	none	false	false	cond	passive	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_141	false	none	none	NN	common	sg	3	none	none	none	none	none	0	none	none	none	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	NN	pacu	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_142	false	none	none	NN	common	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.act	care	take	VBN	none	false	false	cond	passive	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_143	true	Y	none	NNS	common	pl	3	14806838-N	14580897-N	00019613-N	00020827-N	00001740-N	5	noun.substance	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.substance	chemical	use	VBN	past	true	false	past_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_144	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.communication	recipe	none	none	NNP	candelarium	none	none	provide	VBZ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_145	false	Y	indef	NN	common	sg	3	05822239-N	05820620-N	05816287-N	00023271-N	00001740-N	6	noun.cognition	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.cognition	specimen	find	VBN	past	true	false	past_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_146	false	NO-NOUN	none	DT	pronoun	unknown	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	this	this	none	none	lead	VBN	none	false	false	other	unknown	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_147	true	Y	none	NNS	common	pl	3	07218470-N	06470073-N	06362953-N	06349220-N	00001740-N	6	noun.communication	none	none	none	0	none	none	none	none	adv.all	mistakenly	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_148	false	Y	def	NN	common	sg	3	02512053-N	01473806-N	01471682-N	01466257-N	00001740-N	10	noun.animal	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.body	testicle	none	none	noun.animal	fish	none	none	attack	VB	none	false	false	cond	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_149	false	Y	def	NNS	common	pl	3	07218470-N	06470073-N	06362953-N	06349220-N	00001740-N	6	noun.communication	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.communication	report	base	VBN	past	true	false	past_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_pacu.txt_150	false	Y	indef	NN	common	sg	3	06778102-N	06776138-N	06598915-N	00033020-N	00001740-N	5	noun.communication	positive	none	false	1	none	none	none	none	none	none	none	none	none	none	none	none	adv.all	not	none	none	noun.communication	joke	mean	VBN	past	true	false	past_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE

wiki_blobfish.txt_0	false	NO-NOUN	def	JJ	unknown	unknown	3	none	none	none	none	none	0	none	none	none	false	3	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	fish	NN	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_blobfish.txt_1	false	NO-NOUN	none	PRP	pronoun	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.substance	water	none	none	PRP	it	none	none	inhabit	VBZ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_blobfish.txt_2	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	positive	typically	false	1	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	shorter	JJR	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_blobfish.txt_3	false	NO-NOUN	none	PRP	pronoun	pl	3	none	none	none	none	none	0	none	none	none	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.person	they	none	none	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_blobfish.txt_4	false	Y	def	NN	common	sg	3	11495041-N	11419404-N	11408559-N	00034213-N	00001740-N	6	noun.phenomenon	none	none	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_blobfish.txt_5	true	N	none	NNS	common	pl	3	none	none	none	none	none	0	none	positive	likely	false	1	none	none	none	none	adv.all	likely	none	none	none	none	none	none	none	none	WDT	which	none	none	make	VB	none	false	false	cond	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_blobfish.txt_6	false	N	def	NN	common	sg	3	05268112-N	05267548-N	05267345-N	05220461-N	00001740-N	7	noun.body	positive	instead	false	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	mass	NN	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_blobfish.txt_7	false	NO-NOUN	none	DT	pronoun	unknown	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	noun.animal	fish	none	none	this	this	none	none	allow	VBZ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_blobfish.txt_8	false	N	def	NN	common	sg	3	14449405-N	14449126-N	13920835-N	00024720-N	00001740-N	6	noun.state	positive	swallow	false	3	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	disadvantage	NN	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_blobfish.txt_9	false	NO-NOUN	none	PRP	pronoun	sg	3	none	none	none	none	none	0	none	positive	primarily	false	1	none	none	none	none	adv.all	primarily	none	none	none	none	noun.cognition	matter	none	none	PRP	it	none	none	swallow	VBZ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_blobfish.txt_10	false	Y	none	NN	common	sg	3	05671325-N	05670710-N	05682950-N	05682570-N	00001740-N	10	noun.cognition	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	noun.cognition	matter	none	none	float	VBZ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_blobfish.txt_11	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	positive	often	false	1	none	none	none	none	adv.all	often	none	none	none	none	none	none	none	none	none	none	NNP	blobfish	catch	VBN	present	true	false	pres_perf	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_blobfish.txt_12	true	Y	none	NNS	common	pl	3	10560637-N	00007846-N	00004475-N	00004258-N	00001740-N	7	noun.person	positive	now	false	1	none	none	none	none	adv.all	now	none	none	none	none	none	none	none	none	noun.person	scientist	none	none	fear	VBP	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_blobfish.txt_13	false	none	def	NN	common	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	NN	blobfish	none	none	become	VB	none	false	false	cond	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_blobfish.txt_14	false	none	none	NNP	proper	sg	3	none	none	none	none	none	0	none	none	none	false	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	NNP	psychrolute	none	none	marcidus	VBZ	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_blobfish.txt_15	false	Y	none	NN	common	sg	3	05064037-N	05062748-N	04916342-N	00024264-N	00001740-N	5	noun.attribute	none	none	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	THE-DUMMY-VALUE	THE-DUMMY-VALUE
wiki_blobfish.txt_16	false	NO-NOUN	none	PRP	pronoun	sg	3	none	none	none	none	none	0	none	none	when	false	1	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	out	IN	present	false	false	pres	active	THE-DUMMY-VALUE	THE-DUMMY-VALUE
